#k-distance eigenvalue[eV]
2.78748199 3.87250000
2.81341977 3.77770000
2.83935756 3.69710000
2.86529534 3.63250000
2.89123310 3.58530000
2.91717088 3.55640000
2.94310866 3.54670000
2.97229965 3.54530000
3.00149064 3.54130000
3.03068163 3.53510000
3.05987261 3.52740000
3.08906360 3.51920000
3.11825459 3.51090000
3.14744558 3.50340000
3.17663656 3.40980000
3.20582755 3.33150000
3.23501854 3.28180000
3.26420953 3.26470000
3.29033125 3.27240000
3.31645296 3.29310000
3.34257468 3.31950000
3.36869638 3.34160000
3.39481811 3.35350000
3.42093981 3.35510000
3.44706153 3.34790000
3.47318324 3.33300000
3.49930496 3.31110000
3.52542667 3.28330000
3.55154839 3.51070000
3.57767010 3.75170000
3.60379182 3.97640000
3.62991352 4.16450000
3.65603525 4.29970000
3.68215695 4.32590000
3.70827867 4.35710000
3.73440038 4.37480000
3.76052210 4.28180000
3.78664381 4.18730000
3.81276553 4.09260000
3.83888724 3.99910000
3.86500896 3.90780000
3.89113066 3.82020000
3.91725239 3.73750000
3.94337409 3.66100000
3.96949581 3.68100000
3.99561752 3.78170000
4.02173924 3.88750000
4.04786095 3.99740000
4.07398267 4.10940000
4.10010437 4.21750000
4.12622610 4.28190000
4.15234782 4.27720000
4.17846953 4.26340000
4.20459125 4.24070000
4.23071295 4.20980000
4.25683468 4.17160000
4.28295638 4.12690000
4.30907810 4.07680000
4.33519981 4.03110000
4.36132153 4.28110000
4.38744324 4.32670000
4.41356496 4.15730000
4.43968666 3.98230000
4.46580839 3.80760000
4.49193009 3.66520000
4.51805181 3.60890000
4.54417352 3.55540000
4.57029524 3.50530000
4.59641695 3.45910000
4.62253867 3.41710000
4.64866038 3.37950000
4.67478210 3.34650000
4.70090380 3.31810000
4.72702553 3.29430000
4.75314723 3.27500000
4.77926895 3.25980000
4.80539066 3.24840000
4.83151238 3.24020000
4.85763409 3.23490000
4.88375581 3.23170000
4.90987752 3.23000000
4.93599924 3.22930000
4.96212094 3.22910000
4.98824267 3.22900000
5.01418045 3.23000000
5.04011823 3.23310000
5.06605599 3.23810000
5.09199377 3.24520000
5.11793155 3.25430000
5.14386934 3.26520000
5.16980712 3.27810000
5.19574488 3.29290000
5.22168266 3.30940000
5.24762044 3.32770000
5.27355822 3.34770000
5.29949598 3.36930000
5.32543376 3.39240000
5.35137154 3.41690000
5.37730933 3.44280000
5.40324711 3.46970000
5.42918487 3.49770000
5.45512265 3.64670000
5.48106043 3.82440000
5.50699821 3.99090000
5.53293600 4.14430000
5.55887375 4.28880000
5.58481154 4.43040000
5.61074932 4.57350000
5.63668710 4.71990000
5.66262486 4.86740000
5.68856264 4.65190000
5.71450042 4.43210000
5.74043821 4.21380000
5.76637599 3.99820000
5.79231375 3.84700000
5.81825153 3.85100000
5.84418931 3.72820000
5.87012709 3.77310000
5.89606487 3.81730000
5.92200263 3.80060000
5.94794041 3.77140000
5.97387820 3.73720000
5.99981598 3.69950000
6.02575374 3.61920000
6.05169152 3.53180000
6.07762930 3.45340000
6.10356708 3.38690000
6.12950487 3.33400000
6.15544262 3.29560000
6.18138041 3.27240000
6.20731819 3.26470000
6.20731819 3.72370000
6.23650918 3.73390000
6.26570016 3.76410000
6.29489115 3.81330000
6.32408214 3.88020000
6.35327313 3.96240000
6.38246411 4.05690000
6.41165511 4.15920000
6.44084609 4.26280000
6.47003708 4.28120000
6.49922807 4.28160000
6.52841906 4.28190000
6.52841906 2.85770000
6.55761005 2.86400000
6.58680103 2.88260000
6.61599202 2.91250000
6.64518301 2.95230000
6.67437400 2.99960000
6.70356498 3.05150000
6.73275597 3.10420000
6.76194696 3.15310000
6.79113795 3.19320000
6.82032893 3.21970000
6.84951993 3.22900000

0.00000000 3.94000000
0.02612172 3.94290000
0.05224343 3.95130000
0.07836515 3.96460000
0.10448686 3.98190000
0.13060858 4.00260000
0.15673028 4.02580000
0.18285201 4.05110000
0.20897371 4.07840000
0.23509543 4.10760000
0.26121714 4.15910000
0.28733886 4.24670000
0.31346057 4.34280000
0.33958229 4.45660000
0.36570400 4.59700000
0.39182572 4.66730000
0.41794742 4.60780000
0.44406915 4.52340000
0.47019085 4.43990000
0.49631257 4.46910000
0.52243428 4.48730000
0.54855600 4.49350000
0.57467771 4.49030000
0.60079943 4.48120000
0.62692113 4.46900000
0.65304286 4.45540000
0.67916456 4.44150000
0.70528629 4.42820000
0.73140799 4.41600000
0.75752971 4.40540000
0.78365142 4.39680000
0.80977314 4.39040000
0.83589485 4.38660000
0.86201657 4.38520000
0.88813829 4.39320000
0.91426000 4.41560000
0.94038172 4.44850000
0.96650342 4.48630000
0.99262515 4.52270000
1.01874685 4.55280000
1.04486857 4.57330000
1.07099028 4.58230000
1.09711200 4.57870000
1.12323371 4.56940000
1.14935543 4.67100000
1.17547714 4.53680000
1.20159886 4.41940000
1.22772056 4.34270000
1.25384229 4.25380000
1.27996399 4.15530000
1.30608571 4.04980000
1.33220742 3.94000000
1.35832914 3.82830000
1.38445085 3.71670000
1.41057257 3.60710000
1.43669428 3.50090000
1.46281600 3.39960000
1.48893770 3.30430000
1.51505943 3.21610000
1.54118113 3.13590000
1.56730285 3.06460000
1.59342456 3.00280000
1.61954628 2.95140000
1.64566799 2.91070000
1.67178971 2.88140000
1.69791141 2.86360000
1.72403314 2.85770000
1.74997092 2.86090000
1.77590870 2.87050000
1.80184646 2.88610000
1.82778424 2.91460000
1.85372202 2.95320000
1.87965981 3.00010000
1.90559759 3.05530000
1.93153535 3.11840000
1.95747313 3.18910000
1.98341091 3.26700000
2.00934869 3.35140000
2.03528645 3.44170000
2.06122423 3.53700000
2.08716202 3.63650000
2.11309980 3.73960000
2.13903758 3.84590000
2.16497534 3.95570000
2.19091312 4.07000000
2.21685090 4.19010000
2.24278869 4.31740000
2.26872647 4.45290000
2.29466423 4.59660000
2.32060201 4.74750000
2.34653979 4.90120000
2.37247757 5.03370000
2.39841533 4.86120000
2.42435311 4.63810000
2.45029089 4.41670000
2.47622868 4.19790000
2.50216646 4.22510000
2.52810422 4.32480000
2.55404200 4.42060000
2.57997978 4.50940000
2.60591756 4.58770000
2.63185535 4.65010000
2.65779310 4.50350000
2.68373089 4.36170000
2.70966867 4.22620000
2.73560645 4.09850000
2.76154421 4.02470000
2.78748199 4.01210000
2.81341977 3.99620000
2.83935756 3.97930000
2.86529534 3.96370000
2.89123310 3.95100000
2.91717088 3.94280000
2.94310866 3.94000000
2.97229965 3.94200000
3.00149064 3.94780000
3.03068163 3.95660000
3.05987261 3.91080000
3.08906360 3.76650000
3.11825459 3.63200000
3.14744558 3.51160000
3.17663656 3.49700000
3.20582755 3.49220000
3.23501854 3.48920000
3.26420953 3.48820000
3.29033125 3.49260000
3.31645296 3.50790000
3.34257468 3.54020000
3.36869638 3.59730000
3.39481811 3.68210000
3.42093981 3.79070000
3.44706153 3.91540000
3.47318324 4.04460000
3.49930496 4.15660000
3.52542667 4.22300000
3.55154839 4.24710000
3.57767010 4.25600000
3.60379182 4.26520000
3.62991352 4.27940000
3.65603525 4.30010000
3.68215695 4.38660000
3.70827867 4.44010000
3.73440038 4.39260000
3.76052210 4.43140000
3.78664381 4.47290000
3.81276553 4.51630000
3.83888724 4.54350000
3.86500896 4.55690000
3.89113066 4.57110000
3.91725239 4.58620000
3.94337409 4.60260000
3.96949581 4.61980000
3.99561752 4.63750000
4.02173924 4.65470000
4.04786095 4.67040000
4.07398267 4.63610000
4.10010437 4.52040000
4.12622610 4.45350000
4.15234782 4.46460000
4.17846953 4.49710000
4.20459125 4.54810000
4.23071295 4.61470000
4.25683468 4.69440000
4.28295638 4.78530000
4.30907810 4.85100000
4.33519981 4.68680000
4.36132153 4.52250000
4.38744324 4.53600000
4.41356496 4.40510000
4.43968666 4.28460000
4.46580839 4.17580000
4.49193009 4.07970000
4.51805181 3.99690000
4.54417352 3.92750000
4.57029524 3.87160000
4.59641695 3.82900000
4.62253867 3.79940000
4.64866038 3.78230000
4.67478210 3.77700000
4.70090380 3.78250000
4.72702553 3.79810000
4.75314723 3.82250000
4.77926895 3.85460000
4.80539066 3.89280000
4.83151238 3.93520000
4.85763409 3.97990000
4.88375581 4.02400000
4.90987752 4.06430000
4.93599924 4.09710000
4.96212094 4.11880000
4.98824267 4.12640000
5.01418045 4.11890000
5.04011823 4.09780000
5.06605599 4.06620000
5.09199377 4.02820000
5.11793155 3.98770000
5.14386934 3.94810000
5.16980712 3.91190000
5.19574488 3.88130000
5.22168266 3.85770000
5.24762044 3.84250000
5.27355822 3.83670000
5.29949598 3.84120000
5.32543376 3.85660000
5.35137154 3.88390000
5.37730933 3.92390000
5.40324711 3.97810000
5.42918487 4.04820000
5.45512265 4.13750000
5.48106043 4.25060000
5.50699821 4.39210000
5.53293600 4.56220000
5.55887375 4.75510000
5.58481154 4.96150000
5.61074932 5.17010000
5.63668710 5.08760000
5.66262486 4.87140000
5.68856264 4.98020000
5.71450042 4.84080000
5.74043821 4.59860000
5.76637599 4.35180000
5.79231375 4.10980000
5.81825153 3.87550000
5.84418931 3.84870000
5.87012709 3.83960000
5.89606487 3.82350000
5.92200263 3.84790000
5.94794041 3.84330000
5.97387820 3.79170000
5.99981598 3.70980000
6.02575374 3.66010000
6.05169152 3.62120000
6.07762930 3.58450000
6.10356708 3.55200000
6.12950487 3.52500000
6.15544262 3.50480000
6.18138041 3.49240000
6.20731819 3.48820000
6.20731819 4.38520000
6.23650918 4.37680000
6.26570016 4.35780000
6.29489115 4.33670000
6.32408214 4.31770000
6.35327313 4.30240000
6.38246411 4.29160000
6.41165511 4.28490000
6.44084609 4.28180000
6.47003708 4.35740000
6.49922807 4.42710000
6.52841906 4.45350000
6.52841906 2.85770000
6.55761005 2.86400000
6.58680103 2.90860000
6.61599202 2.98550000
6.64518301 3.09020000
6.67437400 3.21970000
6.70356498 3.37090000
6.73275597 3.53950000
6.76194696 3.71950000
6.79113795 3.90030000
6.82032893 4.05640000
6.84951993 4.12640000

0.00000000 4.45280000
0.02612172 4.45750000
0.05224343 4.47100000
0.07836515 4.49260000
0.10448686 4.52020000
0.13060858 4.55120000
0.15673028 4.58190000
0.18285201 4.60950000
0.20897371 4.63200000
0.23509543 4.64890000
0.26121714 4.66060000
0.28733886 4.66790000
0.31346057 4.67150000
0.33958229 4.67220000
0.36570400 4.67050000
0.39182572 4.68420000
0.41794742 4.66330000
0.44406915 4.66020000
0.47019085 4.66000000
0.49631257 4.66640000
0.52243428 4.68330000
0.54855600 4.71150000
0.57467771 4.74820000
0.60079943 4.78960000
0.62692113 4.83290000
0.65304286 4.82030000
0.67916456 4.76740000
0.70528629 4.71470000
0.73140799 4.66440000
0.75752971 4.61860000
0.78365142 4.57960000
0.80977314 4.54960000
0.83589485 4.53070000
0.86201657 4.52420000
0.88813829 4.53850000
0.91426000 4.58090000
0.94038172 4.65030000
0.96650342 4.74460000
0.99262515 4.86140000
1.01874685 4.99720000
1.04486857 5.14640000
1.07099028 5.05870000
1.09711200 4.93380000
1.12323371 4.80390000
1.14935543 4.85140000
1.17547714 5.04210000
1.20159886 5.03900000
1.22772056 5.08260000
1.25384229 5.15780000
1.27996399 5.25330000
1.30608571 5.36220000
1.33220742 5.47990000
1.35832914 5.60360000
1.38445085 5.73140000
1.41057257 5.65450000
1.43669428 5.57530000
1.46281600 5.50310000
1.48893770 5.43810000
1.51505943 5.38020000
1.54118113 5.32960000
1.56730285 5.28620000
1.59342456 5.24990000
1.61954628 5.22060000
1.64566799 5.19800000
1.67178971 5.18200000
1.69791141 5.17250000
1.72403314 5.16930000
1.74997092 5.17250000
1.77590870 5.18190000
1.80184646 5.19780000
1.82778424 5.22060000
1.85372202 5.25070000
1.87965981 5.28850000
1.90559759 5.33450000
1.93153535 5.38920000
1.95747313 5.45290000
1.98341091 5.52550000
2.00934869 5.60690000
2.03528645 5.69640000
2.06122423 5.73350000
2.08716202 5.70150000
2.11309980 5.68810000
2.13903758 5.69300000
2.16497534 5.71380000
2.19091312 5.74560000
2.21685090 5.77940000
2.24278869 5.80120000
2.26872647 5.79310000
2.29466423 5.73610000
2.32060201 5.52500000
2.34653979 5.30670000
2.37247757 5.08460000
2.39841533 4.99030000
2.42435311 4.79740000
2.45029089 4.60470000
2.47622868 4.52420000
2.50216646 4.58380000
2.52810422 4.67260000
2.55404200 4.75580000
2.57997978 4.82200000
2.60591756 4.80020000
2.63185535 4.65200000
2.65779310 4.69810000
2.68373089 4.72200000
2.70966867 4.72070000
2.73560645 4.69600000
2.76154421 4.65560000
2.78748199 4.60930000
2.81341977 4.56450000
2.83935756 4.52530000
2.86529534 4.49390000
2.89123310 4.47110000
2.91717088 4.45740000
2.94310866 4.45280000
2.97229965 4.35710000
3.00149064 4.21200000
3.03068163 4.06090000
3.05987261 3.96770000
3.08906360 3.97990000
3.11825459 3.99230000
3.14744558 4.00390000
3.17663656 4.01380000
3.20582755 4.02140000
3.23501854 4.02620000
3.26420953 4.02780000
3.29033125 4.03740000
3.31645296 4.06550000
3.34257468 4.10980000
3.36869638 4.16670000
3.39481811 4.23240000
3.42093981 4.30260000
3.44706153 4.37360000
3.47318324 4.44280000
3.49930496 4.50880000
3.52542667 4.57230000
3.55154839 4.63620000
3.57767010 4.70730000
3.60379182 4.78530000
3.62991352 4.71320000
3.65603525 4.63540000
3.68215695 4.55260000
3.70827867 4.46550000
3.73440038 4.47430000
3.76052210 4.49780000
3.78664381 4.51540000
3.81276553 4.53010000
3.83888724 4.56090000
3.86500896 4.60600000
3.89113066 4.65070000
3.91725239 4.69430000
3.94337409 4.73590000
3.96949581 4.77460000
3.99561752 4.80930000
4.02173924 4.83780000
4.04786095 4.76040000
4.07398267 4.68300000
4.10010437 4.69130000
4.12622610 4.69430000
4.15234782 4.70770000
4.17846953 4.74750000
4.20459125 4.81130000
4.23071295 4.89410000
4.25683468 4.98090000
4.28295638 5.00790000
4.30907810 4.88620000
4.33519981 4.81680000
4.36132153 4.67490000
4.38744324 4.57370000
4.41356496 4.85050000
4.43968666 5.14300000
4.46580839 5.44480000
4.49193009 5.75370000
4.51805181 5.92240000
4.54417352 6.03600000
4.57029524 6.10700000
4.59641695 6.10670000
4.62253867 6.01230000
4.64866038 5.87620000
4.67478210 5.74560000
4.70090380 5.59300000
4.72702553 5.42740000
4.75314723 5.26200000
4.77926895 5.09950000
4.80539066 4.94190000
4.83151238 4.79120000
4.85763409 4.64960000
4.88375581 4.52020000
4.90987752 4.40720000
4.93599924 4.31680000
4.96212094 4.25700000
4.98824267 4.23590000
5.01418045 4.25660000
5.04011823 4.31370000
5.06605599 4.39550000
5.09199377 4.48920000
5.11793155 4.58350000
5.14386934 4.67130000
5.16980712 4.75090000
5.19574488 4.82410000
5.22168266 4.89370000
5.24762044 4.96170000
5.27355822 5.02900000
5.29949598 5.09530000
5.32543376 5.15920000
5.35137154 5.21830000
5.37730933 5.26890000
5.40324711 5.30620000
5.42918487 5.32560000
5.45512265 5.32470000
5.48106043 5.30530000
5.50699821 5.27370000
5.53293600 5.23900000
5.55887375 5.21020000
5.58481154 5.19570000
5.61074932 5.20230000
5.63668710 5.23500000
5.66262486 5.29570000
5.68856264 5.18970000
5.71450042 5.24480000
5.74043821 5.40680000
5.76637599 5.40960000
5.79231375 5.21200000
5.81825153 5.02100000
5.84418931 4.83970000
5.87012709 4.67200000
5.89606487 4.52520000
5.92200263 4.41280000
5.94794041 4.35710000
5.97387820 4.36950000
5.99981598 4.43280000
6.02575374 4.45690000
6.05169152 4.34990000
6.07762930 4.25580000
6.10356708 4.17610000
6.12950487 4.11230000
6.15544262 4.06570000
6.18138041 4.03730000
6.20731819 4.02780000
6.20731819 4.52420000
6.23650918 4.53600000
6.26570016 4.56470000
6.29489115 4.60110000
6.32408214 4.63950000
6.35327313 4.67580000
6.38246411 4.70500000
6.41165511 4.72120000
6.44084609 4.72070000
6.47003708 4.70970000
6.49922807 4.69860000
6.52841906 4.69430000
6.52841906 5.16930000
6.55761005 5.14600000
6.58680103 5.07970000
6.61599202 4.98040000
6.64518301 4.86010000
6.67437400 4.73040000
6.70356498 4.60170000
6.73275597 4.48250000
6.76194696 4.38050000
6.79113795 4.30220000
6.82032893 4.25280000
6.84951993 4.23590000

0.00000000 4.58270000
0.02612172 4.58750000
0.05224343 4.60150000
0.07836515 4.62390000
0.10448686 4.65350000
0.13060858 4.68870000
0.15673028 4.72780000
0.18285201 4.76930000
0.20897371 4.81210000
0.23509543 4.85530000
0.26121714 4.89840000
0.28733886 4.90060000
0.31346057 4.85990000
0.33958229 4.81050000
0.36570400 4.75190000
0.39182572 4.75710000
0.41794742 4.89940000
0.44406915 4.98380000
0.47019085 5.01930000
0.49631257 5.02710000
0.52243428 5.01710000
0.54855600 4.99380000
0.57467771 4.96020000
0.60079943 4.91870000
0.62692113 4.87140000
0.65304286 4.87590000
0.67916456 4.91710000
0.70528629 4.95540000
0.73140799 4.98970000
0.75752971 5.01920000
0.78365142 5.04300000
0.80977314 5.06040000
0.83589485 5.07110000
0.86201657 5.07470000
0.88813829 5.08260000
0.91426000 5.10680000
0.94038172 5.14950000
0.96650342 5.21280000
0.99262515 5.29860000
1.01874685 5.28620000
1.04486857 5.17930000
1.07099028 5.31020000
1.09711200 5.39790000
1.12323371 5.22860000
1.14935543 5.10580000
1.17547714 5.14520000
1.20159886 5.44730000
1.22772056 5.75700000
1.25384229 6.04960000
1.27996399 6.07200000
1.30608571 6.03620000
1.33220742 5.93170000
1.35832914 5.83300000
1.38445085 5.74050000
1.41057257 5.86190000
1.43669428 5.99410000
1.46281600 6.12690000
1.48893770 6.25960000
1.51505943 6.39140000
1.54118113 6.46640000
1.56730285 6.53450000
1.59342456 6.60810000
1.61954628 6.68670000
1.64566799 6.76980000
1.67178971 6.85560000
1.69791141 6.93840000
1.72403314 6.97450000
1.74997092 6.93580000
1.77590870 6.83660000
1.80184646 6.72130000
1.82778424 6.59940000
1.85372202 6.47580000
1.87965981 6.35380000
1.90559759 6.23590000
1.93153535 6.12450000
1.95747313 6.02150000
1.98341091 5.92900000
2.00934869 5.84890000
2.03528645 5.78310000
2.06122423 5.79300000
2.08716202 5.89550000
2.11309980 6.00220000
2.13903758 6.11130000
2.16497534 6.22100000
2.19091312 6.32950000
2.21685090 6.27980000
2.24278869 6.11840000
2.26872647 5.93570000
2.29466423 5.73810000
2.32060201 5.62970000
2.34653979 5.47780000
2.37247757 5.32010000
2.39841533 5.32480000
2.42435311 5.47830000
2.45029089 5.65520000
2.47622868 5.56470000
2.50216646 5.41340000
2.52810422 5.26030000
2.55404200 5.10650000
2.57997978 4.95270000
2.60591756 4.86550000
2.63185535 4.88520000
2.65779310 4.88400000
2.68373089 4.86660000
2.70966867 4.83800000
2.73560645 4.80260000
2.76154421 4.76380000
2.78748199 4.72430000
2.81341977 4.68640000
2.83935756 4.65210000
2.86529534 4.62320000
2.89123310 4.60120000
2.91717088 4.58740000
2.94310866 4.58270000
2.97229965 4.67120000
3.00149064 4.79670000
3.03068163 4.92220000
3.05987261 5.04760000
3.08906360 5.09650000
3.11825459 5.12100000
3.14744558 5.14520000
3.17663656 5.16680000
3.20582755 5.18410000
3.23501854 5.19520000
3.26420953 5.19900000
3.29033125 5.16990000
3.31645296 5.09650000
3.34257468 5.00130000
3.36869638 4.89930000
3.39481811 4.79940000
3.42093981 4.70830000
3.44706153 4.63320000
3.47318324 4.58460000
3.49930496 4.58320000
3.52542667 4.65580000
3.55154839 4.79630000
3.57767010 4.85150000
3.60379182 4.79830000
3.62991352 4.92780000
3.65603525 5.10990000
3.68215695 5.33780000
3.70827867 5.58850000
3.73440038 5.83170000
3.76052210 6.00300000
3.78664381 5.93070000
3.81276553 5.84180000
3.83888724 5.74170000
3.86500896 5.63310000
3.89113066 5.51790000
3.91725239 5.39760000
3.94337409 5.27350000
3.96949581 5.14680000
3.99561752 5.01880000
4.02173924 4.89200000
4.04786095 4.86620000
4.07398267 4.88380000
4.10010437 4.89500000
4.12622610 4.89870000
4.15234782 4.91530000
4.17846953 4.96450000
4.20459125 5.04500000
4.23071295 5.15500000
4.25683468 5.15360000
4.28295638 5.02020000
4.30907810 4.94770000
4.33519981 4.99610000
4.36132153 5.11430000
4.38744324 5.24000000
4.41356496 5.37220000
4.43968666 5.50950000
4.46580839 5.64980000
4.49193009 5.78950000
4.51805181 6.06720000
4.54417352 6.36040000
4.57029524 6.29710000
4.59641695 6.15290000
4.62253867 6.03080000
4.64866038 5.90520000
4.67478210 5.75460000
4.70090380 5.62110000
4.72702553 5.50350000
4.75314723 5.39340000
4.77926895 5.29180000
4.80539066 5.19920000
4.83151238 5.11660000
4.85763409 5.04480000
4.88375581 4.98450000
4.90987752 4.93670000
4.93599924 4.90190000
4.96212094 4.88080000
4.98824267 4.87370000
5.01418045 4.88080000
5.04011823 4.90250000
5.06605599 4.94120000
5.09199377 5.00000000
5.11793155 5.08290000
5.14386934 5.19170000
5.16980712 5.32410000
5.19574488 5.47490000
5.22168266 5.60580000
5.24762044 5.63230000
5.27355822 5.66080000
5.29949598 5.69080000
5.32543376 5.72180000
5.35137154 5.75310000
5.37730933 5.78380000
5.40324711 5.81230000
5.42918487 5.83630000
5.45512265 5.85210000
5.48106043 5.85300000
5.50699821 5.82850000
5.53293600 5.76370000
5.55887375 5.64820000
5.58481154 5.48710000
5.61074932 5.29570000
5.63668710 5.35140000
5.66262486 5.35580000
5.68856264 5.38370000
5.71450042 5.49560000
5.74043821 5.61030000
5.76637599 5.58370000
5.79231375 5.71880000
5.81825153 5.57350000
5.84418931 5.42460000
5.87012709 5.27450000
5.89606487 5.12550000
5.92200263 4.97940000
5.94794041 4.83780000
5.97387820 4.70250000
5.99981598 4.57490000
6.02575374 4.52470000
6.05169152 4.63220000
6.07762930 4.74790000
6.10356708 4.86640000
6.12950487 4.98230000
6.15544262 5.08760000
6.18138041 5.16750000
6.20731819 5.19900000
6.20731819 5.07470000
6.23650918 5.06850000
6.26570016 5.05040000
6.29489115 5.02250000
6.32408214 4.98780000
6.35327313 4.95060000
6.38246411 4.91670000
6.41165511 4.89360000
6.44084609 4.88630000
6.47003708 4.89010000
6.49922807 4.89620000
6.52841906 4.89870000
6.52841906 6.97450000
6.55761005 6.83680000
6.58680103 6.64100000
6.61599202 6.44540000
6.64518301 6.25670000
6.67437400 6.07910000
6.70356498 5.88140000
6.73275597 5.62320000
6.76194696 5.37240000
6.79113795 5.14070000
6.82032893 4.95390000
6.84951993 4.87370000

0.00000000 5.02590000
0.02612172 5.02550000
0.05224343 5.02430000
0.07836515 5.02200000
0.10448686 5.01840000
0.13060858 5.01290000
0.15673028 5.00510000
0.18285201 4.99420000
0.20897371 4.97920000
0.23509543 4.95930000
0.26121714 4.93350000
0.28733886 4.94150000
0.31346057 4.98480000
0.33958229 5.02950000
0.36570400 5.07830000
0.39182572 5.14040000
0.41794742 5.23950000
0.44406915 5.39470000
0.47019085 5.57760000
0.49631257 5.75340000
0.52243428 5.90790000
0.54855600 6.02380000
0.57467771 5.95220000
0.60079943 5.88880000
0.62692113 5.83350000
0.65304286 5.78570000
0.67916456 5.74500000
0.70528629 5.71100000
0.73140799 5.68310000
0.75752971 5.66100000
0.78365142 5.64430000
0.80977314 5.63250000
0.83589485 5.62560000
0.86201657 5.62330000
0.88813829 5.61310000
0.91426000 5.58300000
0.94038172 5.53370000
0.96650342 5.46650000
0.99262515 5.38330000
1.01874685 5.40580000
1.04486857 5.53020000
1.07099028 5.59870000
1.09711200 5.47500000
1.12323371 5.63460000
1.14935543 5.77780000
1.17547714 5.89370000
1.20159886 5.97680000
1.22772056 6.03120000
1.25384229 6.06610000
1.27996399 6.09040000
1.30608571 6.10350000
1.33220742 6.13130000
1.35832914 6.15460000
1.38445085 6.18200000
1.41057257 6.21470000
1.43669428 6.25300000
1.46281600 6.29730000
1.48893770 6.34760000
1.51505943 6.40400000
1.54118113 6.52130000
1.56730285 6.64810000
1.59342456 6.76990000
1.61954628 6.85540000
1.64566799 6.90490000
1.67178971 6.94260000
1.69791141 6.96630000
1.72403314 6.97450000
1.74997092 6.97210000
1.77590870 6.96540000
1.80184646 6.95560000
1.82778424 6.94410000
1.85372202 6.93280000
1.87965981 6.92380000
1.90559759 6.91880000
1.93153535 6.91950000
1.95747313 6.92750000
1.98341091 6.94410000
2.00934869 6.94380000
2.03528645 6.89810000
2.06122423 6.84550000
2.08716202 6.78480000
2.11309980 6.71420000
2.13903758 6.63170000
2.16497534 6.53410000
2.19091312 6.41790000
2.21685090 6.43540000
2.24278869 6.53730000
2.26872647 6.63390000
2.29466423 6.55570000
2.32060201 6.41650000
2.34653979 6.27950000
2.37247757 6.14200000
2.39841533 6.00230000
2.42435311 5.85960000
2.45029089 5.71370000
2.47622868 5.83680000
2.50216646 6.01360000
2.52810422 6.13870000
2.55404200 5.97590000
2.57997978 5.80190000
2.60591756 5.64060000
2.63185535 5.49500000
2.65779310 5.36850000
2.68373089 5.26510000
2.70966867 5.18790000
2.73560645 5.13620000
2.76154421 5.10350000
2.78748199 5.08180000
2.81341977 5.06560000
2.83935756 5.05230000
2.86529534 5.04140000
2.89123310 5.03300000
2.91717088 5.02760000
2.94310866 5.02590000
2.97229965 5.02910000
3.00149064 5.03860000
3.03068163 5.05370000
3.05987261 5.07350000
3.08906360 5.09650000
3.11825459 5.12100000
3.14744558 5.14520000
3.17663656 5.16680000
3.20582755 5.18410000
3.23501854 5.19520000
3.26420953 5.19900000
3.29033125 5.19690000
3.31645296 5.19060000
3.34257468 5.17990000
3.36869638 5.16470000
3.39481811 5.14470000
3.42093981 5.11990000
3.44706153 5.08970000
3.47318324 5.05410000
3.49930496 5.01260000
3.52542667 4.96510000
3.55154839 4.91140000
3.57767010 4.97420000
3.60379182 5.17000000
3.62991352 5.37410000
3.65603525 5.58000000
3.68215695 5.78060000
3.70827867 5.95670000
3.73440038 6.03680000
3.76052210 6.02560000
3.78664381 6.08420000
3.81276553 6.03870000
3.83888724 6.00330000
3.86500896 5.97760000
3.89113066 5.96140000
3.91725239 5.91910000
3.94337409 5.84850000
3.96949581 5.78050000
3.99561752 5.71740000
4.02173924 5.66150000
4.04786095 5.61480000
4.07398267 5.57940000
4.10010437 5.55730000
4.12622610 5.54970000
4.15234782 5.53150000
4.17846953 5.47810000
4.20459125 5.39380000
4.23071295 5.28390000
4.25683468 5.29200000
4.28295638 5.38950000
4.30907810 5.45520000
4.33519981 5.60300000
4.36132153 5.78490000
4.38744324 5.98570000
4.41356496 6.19850000
4.43968666 6.41780000
4.46580839 6.63730000
4.49193009 6.61750000
4.51805181 6.52560000
4.54417352 6.44340000
4.57029524 6.32800000
4.59641695 6.23950000
4.62253867 6.15190000
4.64866038 6.06740000
4.67478210 5.98680000
4.70090380 5.91090000
4.72702553 5.84020000
4.75314723 5.77500000
4.77926895 5.71580000
4.80539066 5.66290000
4.83151238 5.61650000
4.85763409 5.57690000
4.88375581 5.54420000
4.90987752 5.51860000
4.93599924 5.50030000
4.96212094 5.48920000
4.98824267 5.48550000
5.01418045 5.48710000
5.04011823 5.49170000
5.06605599 5.49940000
5.09199377 5.51010000
5.11793155 5.52380000
5.14386934 5.54030000
5.16980712 5.55960000
5.19574488 5.58150000
5.22168266 5.63820000
5.24762044 5.80830000
5.27355822 5.97980000
5.29949598 6.14590000
5.32543376 6.29660000
5.35137154 6.41450000
5.37730933 6.47780000
5.40324711 6.48930000
5.42918487 6.48350000
5.45512265 6.48900000
5.48106043 6.51640000
5.50699821 6.56360000
5.53293600 6.56540000
5.55887375 6.46190000
5.58481154 6.33420000
5.61074932 6.05870000
5.63668710 5.82110000
5.66262486 5.77170000
5.68856264 5.93720000
5.71450042 5.81390000
5.74043821 5.62760000
5.76637599 5.77080000
5.79231375 5.76730000
5.81825153 5.84250000
5.84418931 5.72870000
