#k-distance eigenvalue[eV]
3.71093922 -1.31520000
3.73723735 -1.32680000
3.76353550 -1.33870000
3.78983363 -1.35050000
3.81613178 -1.36150000
3.84242991 -1.37070000
3.86872806 -1.37690000
3.89502619 -1.37900000
3.92136842 -1.38370000
3.94771064 -1.39730000
3.97405287 -1.41900000
4.00039509 -1.42640000
4.02673731 -1.43660000
4.05307954 -1.45100000
4.07942177 -1.46970000
4.10576400 -1.49300000
4.13210622 -1.51870000
4.15844845 -1.52590000
4.18479067 -1.45200000
4.21113289 -1.35920000
4.23747512 -1.26840000
4.26381735 -1.18170000
4.29015958 -1.09960000
4.31650181 -1.02290000
4.34284402 -0.95190000
4.36918625 -0.88690000
4.39552848 -0.82800000
4.42187070 -0.77560000
4.44821293 -0.73000000
4.47455516 -0.69110000
4.50089739 -0.65920000
4.52723960 -0.63430000
4.55358183 -0.61640000
4.57992406 -0.60570000
4.60626628 -0.60220000
4.60626628 -0.99990000
4.63235025 -0.99970000
4.65843422 -0.99900000
4.68451819 -0.99780000
4.71060216 -0.99550000
4.73668613 -0.99210000
4.76277010 -0.98670000
4.78885407 -0.97910000
4.81493805 -0.96890000
4.84102202 -0.95560000
4.86710599 -0.93950000
4.89318996 -0.92100000
4.91927393 -0.90210000
4.94535790 -0.90450000
4.97144187 -0.98920000
4.99752584 -1.09200000
5.02360981 -1.19510000
5.04969378 -1.29670000
5.07577775 -1.39630000
5.10186172 -1.43110000
5.12794569 -1.33420000
5.15402966 -1.23670000
5.18011363 -1.14100000
5.20619760 -1.04930000
5.23228157 -0.96310000
5.25836554 -0.88370000
5.28444951 -0.81240000
5.31053348 -0.75020000
5.33661745 -0.69800000
5.36270142 -0.65660000
5.38878539 -0.62650000
5.41486936 -0.60830000
5.44095333 -0.60220000
5.46729554 -0.60570000
5.49363776 -0.61640000
5.51997998 -0.63420000
5.54632218 -0.65910000
5.57266440 -0.69110000
5.59900661 -0.72990000
5.62534883 -0.77560000
5.65169105 -0.82800000
5.67803326 -0.88680000
5.70437548 -0.95190000
5.73071768 -1.02290000
5.75705990 -1.09960000
5.78340212 -1.18160000
5.80974433 -1.26840000
5.83608655 -1.35920000
5.86242876 -1.45190000
5.88877097 -1.52590000
5.91511318 -1.51870000
5.94145540 -1.49300000
5.96779762 -1.46980000
5.99413983 -1.45100000
6.02048205 -1.43660000
6.04682427 -1.42640000
6.07316647 -1.41900000
6.09950869 -1.39740000
6.12585090 -1.38370000
6.15219312 -1.37910000

0.00000000 -0.60210000
0.02583384 -0.60230000
0.05166769 -0.60270000
0.07750153 -0.60360000
0.10333535 -0.60510000
0.12916919 -0.60740000
0.15500303 -0.61080000
0.18083688 -0.61560000
0.20667072 -0.62210000
0.23250456 -0.63040000
0.25833841 -0.64060000
0.28417223 -0.65300000
0.31000607 -0.66750000
0.33583991 -0.68410000
0.36167376 -0.70270000
0.38750760 -0.72310000
0.41334144 -0.74510000
0.43917528 -0.76840000
0.46500910 -0.79260000
0.49084295 -0.81730000
0.51667679 -0.84210000
0.54251063 -0.86640000
0.56834448 -0.88900000
0.59417832 -0.90740000
0.62001216 -0.91850000
0.64584601 -0.92220000
0.67167983 -0.92090000
0.69751367 -0.91680000
0.72334751 -0.91110000
0.74918135 -0.90500000
0.77501520 -0.89910000
0.80084904 -0.86960000
0.82668288 -0.75380000
0.85251670 -0.64370000
0.87835055 -0.54040000
0.87835055 -0.54040000
0.90873888 -0.42910000
0.93912719 -0.32960000
0.96951552 -0.24280000
0.99990383 -0.16880000
1.03029216 -0.10820000
1.06068047 -0.06080000
1.09106880 -0.02700000
1.12145711 -0.00670000
1.15184544 0.00000000
1.17792937 -0.00620000
1.20401330 -0.02510000
1.23009723 -0.05640000
1.25618116 -0.09930000
1.28226508 -0.15360000
1.30834901 -0.21830000
1.33443294 -0.29270000
1.36051687 -0.37550000
1.38660080 -0.46560000
1.41268473 -0.56140000
1.43876866 -0.66150000
1.46485258 -0.76220000
1.49093651 -0.84140000
1.51702044 -0.83740000
1.54310437 -0.81420000
1.56918830 -0.78910000
1.59527223 -0.76450000
1.62135615 -0.74110000
1.64744008 -0.71940000
1.67352401 -0.69980000
1.69960794 -0.68220000
1.72569187 -0.66670000
1.75177580 -0.65330000
1.77785973 -0.64180000
1.80394365 -0.63200000
1.83002758 -0.62370000
1.85611151 -0.61700000
1.88219544 -0.61160000
1.90827937 -0.60740000
1.93436330 -0.60450000
1.96044723 -0.60280000
1.98653115 -0.60210000
2.01262252 -0.61080000
2.03871389 -0.63640000
2.06480525 -0.67870000
2.09089662 -0.73690000
2.11698799 -0.80990000
2.14307935 -0.89660000
2.16917072 -0.99560000
2.19526207 -1.10550000
2.22135344 -1.22470000
2.24744480 -1.35150000
2.27353617 -1.36420000
2.29962753 -1.26040000
2.32571890 -1.15710000
2.35181027 -1.05470000
2.37790163 -0.95250000
2.40399300 -0.85270000
2.43008437 -0.75480000
2.45617573 -0.65980000
2.48226710 -0.56680000
2.50835846 -0.47800000
2.53444983 -0.39360000
2.56054118 -0.31500000
2.58663255 -0.24310000
2.61272391 -0.17970000
2.63881528 -0.12490000
2.66490665 -0.08060000
2.69099801 -0.04800000
2.71708938 -0.02800000
2.74318075 -0.02120000
2.77053016 -0.02610000
2.79787956 -0.04060000
2.82522898 -0.06430000
2.85257840 -0.09710000
2.87992780 -0.13830000
2.90727721 -0.18740000
2.93462663 -0.24360000
2.96197605 -0.30600000
2.98932544 -0.37370000
3.01667486 -0.44580000
3.04402428 -0.52090000
3.07137367 -0.59750000
3.09872309 -0.67450000
3.12607251 -0.75030000
3.15342193 -0.82340000
3.18077132 -0.87370000
3.20812074 -0.86070000
3.23547016 -0.85240000
3.26281955 -0.84960000
3.29016897 -0.85270000
3.29016897 -0.85270000
3.31646710 -0.86170000
3.34276525 -0.87700000
3.36906338 -0.89890000
3.39536153 -0.92700000
3.42165966 -0.96140000
3.44795781 -0.96580000
3.47425594 -0.91050000
3.50055409 -0.85480000
3.52685222 -0.80110000
3.55315038 -0.75070000
3.57944850 -0.70470000
3.60574666 -0.66370000
3.63204478 -0.62780000
3.65834294 -0.59710000
3.68464107 -0.57140000
3.71093922 -0.55050000
3.73723735 -0.53390000
3.76353550 -0.52110000
3.78983363 -0.51170000
3.81613178 -0.50500000
3.84242991 -0.50060000
3.86872806 -0.49820000
3.89502619 -0.49740000
3.92136842 -0.49710000
3.94771064 -0.49630000
3.97405287 -0.49520000
4.00039509 -0.49410000
4.02673731 -0.49330000
4.05307954 -0.49300000
4.07942177 -0.49350000
4.10576400 -0.49490000
4.13210622 -0.49720000
4.15844845 -0.50050000
4.18479067 -0.50470000
4.21113289 -0.50980000
4.23747512 -0.51570000
4.26381735 -0.52220000
4.29015958 -0.52940000
4.31650181 -0.53700000
4.34284402 -0.54490000
4.36918625 -0.55310000
4.39552848 -0.56130000
4.42187070 -0.56930000
4.44821293 -0.57690000
4.47455516 -0.58390000
4.50089739 -0.59010000
4.52723960 -0.59520000
4.55358183 -0.59900000
4.57992406 -0.60130000
4.60626628 -0.60210000
4.60626628 0.00000000
4.63235025 -0.00620000
4.65843422 -0.02520000
4.68451819 -0.05640000
4.71060216 -0.09940000
4.73668613 -0.15360000
4.76277010 -0.21830000
4.78885407 -0.29270000
4.81493805 -0.37550000
4.84102202 -0.46560000
4.86710599 -0.56140000
4.89318996 -0.66150000
4.91927393 -0.76220000
4.94535790 -0.84130000
4.97144187 -0.83730000
4.99752584 -0.81420000
5.02360981 -0.78910000
5.04969378 -0.76450000
5.07577775 -0.74110000
5.10186172 -0.71940000
5.12794569 -0.69970000
5.15402966 -0.68220000
5.18011363 -0.66670000
5.20619760 -0.65330000
5.23228157 -0.64170000
5.25836554 -0.63190000
5.28444951 -0.62370000
5.31053348 -0.61690000
5.33661745 -0.61150000
5.36270142 -0.60740000
5.38878539 -0.60450000
5.41486936 -0.60270000
5.44095333 -0.60210000
5.46729554 -0.60140000
5.49363776 -0.59900000
5.51997998 -0.59520000
5.54632218 -0.59010000
5.57266440 -0.58390000
5.59900661 -0.57690000
5.62534883 -0.56930000
5.65169105 -0.56130000
5.67803326 -0.55310000
5.70437548 -0.54500000
5.73071768 -0.53700000
5.75705990 -0.52940000
5.78340212 -0.52220000
5.80974433 -0.51570000
5.83608655 -0.50980000
5.86242876 -0.50470000
5.88877097 -0.50050000
5.91511318 -0.49720000
5.94145540 -0.49490000
5.96779762 -0.49350000
5.99413983 -0.49300000
6.02048205 -0.49330000
6.04682427 -0.49410000
6.07316647 -0.49520000
6.09950869 -0.49630000
6.12585090 -0.49710000
6.15219312 -0.49740000

0.00000000 6.69190000
0.02583384 6.68870000
0.05166769 6.67890000
0.07750153 6.66210000
0.10333535 6.63850000
0.12916919 6.60770000
0.15500303 6.56890000
0.18083688 6.52000000
0.20667072 6.45690000
0.23250456 6.37360000
0.25833841 6.26670000
0.28417223 6.13960000
0.31000607 5.99970000
0.33583991 5.85380000
0.36167376 5.70680000
0.38750760 5.56200000
0.41334144 5.42180000
0.43917528 5.28850000
0.46500910 5.16380000
0.49084295 5.04920000
0.51667679 4.94610000
0.54251063 4.85550000
0.56834448 4.77790000
0.59417832 4.71380000
0.62001216 4.66280000
0.64584601 4.62410000
0.67167983 4.59620000
0.69751367 4.57710000
0.72334751 4.56420000
0.74918135 4.55490000
0.77501520 4.54640000
0.80084904 4.51920000
0.82668288 4.43870000
0.85251670 4.36720000
0.87835055 4.30510000
0.87835055 4.30510000
0.90873888 4.24470000
0.93912719 4.19770000
0.96951552 4.16360000
0.99990383 4.14080000
1.03029216 4.12750000
1.06068047 4.12120000
1.09106880 4.11910000
1.12145711 4.11900000
1.15184544 4.11920000
1.17792937 4.12810000
1.20401330 4.15490000
1.23009723 4.19920000
1.25618116 4.26050000
1.28226508 4.33810000
1.30834901 4.43120000
1.33443294 4.53880000
1.36051687 4.65980000
1.38660080 4.79300000
1.41268473 4.93710000
1.43876866 5.07720000
1.46485258 5.18400000
1.49093651 5.28840000
1.51702044 5.38950000
1.54310437 5.48780000
1.56918830 5.58430000
1.59527223 5.68050000
1.62135615 5.77700000
1.64744008 5.87360000
1.67352401 5.96930000
1.69960794 6.06290000
1.72569187 6.15340000
1.75177580 6.24000000
1.77785973 6.32200000
1.80394365 6.39880000
1.83002758 6.46960000
1.85611151 6.53330000
1.88219544 6.58840000
1.90827937 6.63350000
1.93436330 6.66610000
1.96044723 6.68560000
1.98653115 6.69190000
2.01262252 6.68060000
2.03871389 6.64710000
2.06480525 6.59220000
2.09089662 6.51720000
2.11698799 6.42440000
2.14307935 6.31640000
2.16917072 6.19570000
2.19526207 6.06500000
2.22135344 5.92670000
2.24744480 5.78310000
2.27353617 5.63610000
2.29962753 5.48750000
2.32571890 5.33890000
2.35181027 5.19160000
2.37790163 5.04670000
2.40399300 4.90530000
2.43008437 4.76850000
2.45617573 4.63710000
2.48226710 4.51220000
2.50835846 4.39460000
2.53444983 4.28520000
2.56054118 4.18520000
2.58663255 4.09540000
2.61272391 4.01680000
2.63881528 3.95070000
2.66490665 3.89800000
2.69099801 3.85960000
2.71708938 3.83630000
2.74318075 3.82850000
2.77053016 3.83660000
2.79787956 3.86090000
2.82522898 3.90080000
2.85257840 3.95570000
2.87992780 4.02470000
2.90727721 4.10660000
2.93462663 4.20030000
2.96197605 4.30430000
2.98932544 4.41650000
3.01667486 4.45820000
3.04402428 4.47630000
3.07137367 4.49250000
3.09872309 4.50650000
3.12607251 4.51830000
3.15342193 4.52880000
3.18077132 4.53920000
3.20812074 4.55090000
3.23547016 4.56530000
3.26281955 4.58370000
3.29016897 4.60660000
3.29016897 4.60660000
3.31646710 4.63300000
3.34276525 4.66330000
3.36906338 4.69590000
3.39536153 4.68710000
3.42165966 4.67960000
3.44795781 4.67380000
3.47425594 4.66990000
3.50055409 4.66790000
3.52685222 4.66750000
3.55315038 4.66830000
3.57944850 4.66990000
3.60574666 4.67160000
3.63204478 4.67260000
3.65834294 4.67210000
3.68464107 4.66970000
3.71093922 4.66500000
3.73723735 4.65800000
3.76353550 4.64940000
3.78983363 4.64000000
3.81613178 4.63100000
3.84242991 4.62350000
3.86872806 4.61850000
3.89502619 4.61680000
3.92136842 4.62550000
3.94771064 4.65170000
3.97405287 4.69460000
4.00039509 4.75350000
4.02673731 4.82730000
4.05307954 4.91460000
4.07942177 5.01380000
4.10576400 5.12350000
4.13210622 5.24210000
4.15844845 5.36770000
4.18479067 5.49890000
4.21113289 5.63340000
4.23747512 5.76940000
4.26381735 5.90410000
4.29015958 6.03490000
4.31650181 6.15770000
4.34284402 6.26790000
4.36918625 6.36040000
4.39552848 6.43370000
4.42187070 6.49410000
4.44821293 6.54570000
4.47455516 6.58950000
4.50089739 6.62560000
4.52723960 6.65410000
4.55358183 6.67490000
4.57992406 6.68750000
4.60626628 6.69190000
4.60626628 4.11920000
4.63235025 4.12810000
4.65843422 4.15490000
4.68451819 4.19920000
4.71060216 4.26050000
4.73668613 4.33810000
4.76277010 4.43120000
4.78885407 4.53880000
4.81493805 4.65980000
4.84102202 4.79300000
4.86710599 4.93710000
4.89318996 5.07720000
4.91927393 5.18400000
4.94535790 5.28840000
4.97144187 5.38960000
4.99752584 5.48780000
5.02360981 5.58430000
5.04969378 5.68060000
5.07577775 5.77710000
5.10186172 5.87370000
5.12794569 5.96930000
5.15402966 6.06300000
5.18011363 6.15340000
5.20619760 6.24000000
5.23228157 6.32200000
5.25836554 6.39880000
5.28444951 6.46960000
5.31053348 6.53340000
5.33661745 6.58850000
5.36270142 6.63350000
5.38878539 6.66620000
5.41486936 6.68560000
5.44095333 6.69190000
5.46729554 6.68750000
5.49363776 6.67490000
5.51997998 6.65410000
5.54632218 6.62560000
5.57266440 6.58950000
5.59900661 6.54570000
5.62534883 6.49410000
5.65169105 6.43370000
5.67803326 6.36040000
5.70437548 6.26790000
5.73071768 6.15770000
5.75705990 6.03490000
5.78340212 5.90410000
5.80974433 5.76940000
5.83608655 5.63340000
5.86242876 5.49890000
5.88877097 5.36780000
5.91511318 5.24210000
5.94145540 5.12360000
5.96779762 5.01380000
5.99413983 4.91460000
6.02048205 4.82740000
6.04682427 4.75360000
6.07316647 4.69460000
6.09950869 4.65170000
6.12585090 4.62560000
6.15219312 4.61680000

0.00000000 6.73500000
0.02583384 6.73230000
0.05166769 6.72430000
0.07750153 6.71120000
0.10333535 6.69330000
0.12916919 6.67110000
0.15500303 6.64470000
0.18083688 6.61460000
0.20667072 6.58060000
0.23250456 6.54290000
0.25833841 6.50100000
0.28417223 6.45450000
0.31000607 6.40270000
0.33583991 6.34470000
0.36167376 6.27980000
0.38750760 6.20710000
0.41334144 6.12600000
0.43917528 6.03640000
0.46500910 5.93890000
0.49084295 5.83460000
0.51667679 5.72460000
0.54251063 5.61070000
0.56834448 5.49410000
0.59417832 5.37610000
0.62001216 5.25810000
0.64584601 5.14100000
0.67167983 5.02600000
0.69751367 4.91410000
0.72334751 4.80640000
0.74918135 4.70400000
0.77501520 4.60790000
0.80084904 4.53670000
0.82668288 4.52430000
0.85251670 4.50840000
0.87835055 4.48940000
0.87835055 4.48940000
0.90873888 4.46360000
0.93912719 4.43550000
0.96951552 4.40690000
0.99990383 4.37960000
1.03029216 4.35490000
1.06068047 4.33420000
1.09106880 4.31870000
1.12145711 4.30900000
1.15184544 4.30570000
1.17792937 4.31380000
1.20401330 4.33790000
1.23009723 4.37740000
1.25618116 4.43130000
1.28226508 4.49840000
1.30834901 4.57700000
1.33443294 4.66550000
1.36051687 4.76180000
1.38660080 4.86390000
1.41268473 4.96980000
1.43876866 5.09050000
1.46485258 5.25170000
1.49093651 5.41900000
1.51702044 5.59000000
1.54310437 5.76250000
1.56918830 5.93310000
1.59527223 6.04260000
1.62135615 6.14140000
1.64744008 6.24380000
1.67352401 6.34640000
1.69960794 6.44430000
1.72569187 6.53070000
1.75177580 6.59810000
1.77785973 6.64480000
1.80394365 6.67510000
1.83002758 6.69490000
1.85611151 6.70810000
1.88219544 6.71740000
1.90827937 6.72420000
1.93436330 6.72940000
1.96044723 6.73340000
1.98653115 6.73500000
2.01262252 6.73070000
2.03871389 6.71800000
2.06480525 6.69720000
2.09089662 6.66880000
2.11698799 6.63300000
2.14307935 6.58970000
2.16917072 6.53840000
2.19526207 6.47840000
2.22135344 6.40890000
2.24744480 6.32910000
2.27353617 6.23840000
2.29962753 6.13660000
2.32571890 6.02430000
2.35181027 5.90210000
2.37790163 5.77170000
2.40399300 5.63480000
2.43008437 5.49350000
2.45617573 5.35000000
2.48226710 5.20690000
2.50835846 5.06650000
2.53444983 4.93140000
2.56054118 4.80410000
2.58663255 4.68710000
2.61272391 4.58280000
2.63881528 4.49360000
2.66490665 4.42160000
2.69099801 4.36880000
2.71708938 4.33650000
2.74318075 4.32560000
2.77053016 4.32720000
2.79787956 4.33220000
2.82522898 4.34030000
2.85257840 4.35150000
2.87992780 4.36540000
2.90727721 4.38170000
2.93462663 4.39980000
2.96197605 4.41910000
2.98932544 4.43890000
3.01667486 4.52910000
3.04402428 4.59910000
3.07137367 4.63690000
3.09872309 4.66730000
3.12607251 4.69210000
3.15342193 4.71110000
3.18077132 4.72390000
3.20812074 4.73090000
3.23547016 4.73250000
3.26281955 4.72950000
3.29016897 4.72300000
3.29016897 4.72300000
3.31646710 4.71470000
3.34276525 4.70530000
3.36906338 4.69650000
3.39536153 4.73130000
3.42165966 4.76560000
3.44795781 4.79740000
3.47425594 4.82460000
3.50055409 4.84510000
3.52685222 4.85790000
3.55315038 4.86260000
3.57944850 4.85950000
3.60574666 4.84980000
3.63204478 4.83520000
3.65834294 4.81720000
3.68464107 4.79760000
3.71093922 4.77790000
3.73723735 4.75920000
3.76353550 4.74230000
3.78983363 4.72800000
3.81613178 4.71650000
3.84242991 4.70820000
3.86872806 4.70320000
3.89502619 4.70150000
3.92136842 4.71250000
3.94771064 4.74510000
3.97405287 4.79880000
4.00039509 4.87250000
4.02673731 4.96510000
4.05307954 5.07480000
4.07942177 5.19990000
4.10576400 5.33850000
4.13210622 5.48860000
4.15844845 5.64780000
4.18479067 5.81370000
4.21113289 5.92760000
4.23747512 6.01000000
4.26381735 6.09130000
4.29015958 6.17080000
4.31650181 6.24810000
4.34284402 6.32320000
4.36918625 6.39770000
4.39552848 6.47060000
4.42187070 6.53540000
4.44821293 6.58970000
4.47455516 6.63420000
4.50089739 6.67030000
4.52723960 6.69840000
4.55358183 6.71870000
4.57992406 6.73090000
4.60626628 6.73500000
4.60626628 4.30570000
4.63235025 4.31380000
4.65843422 4.33790000
4.68451819 4.37740000
4.71060216 4.43140000
4.73668613 4.49840000
4.76277010 4.57700000
4.78885407 4.66550000
4.81493805 4.76180000
4.84102202 4.86400000
4.86710599 4.96990000
4.89318996 5.09050000
4.91927393 5.25180000
4.94535790 5.41900000
4.97144187 5.59000000
4.99752584 5.76250000
5.02360981 5.93310000
5.04969378 6.04250000
5.07577775 6.14130000
5.10186172 6.24380000
5.12794569 6.34640000
5.15402966 6.44430000
5.18011363 6.53070000
5.20619760 6.59810000
5.23228157 6.64480000
5.25836554 6.67510000
5.28444951 6.69480000
5.31053348 6.70810000
5.33661745 6.71730000
5.36270142 6.72410000
5.38878539 6.72940000
5.41486936 6.73340000
5.44095333 6.73500000
5.46729554 6.73090000
5.49363776 6.71870000
5.51997998 6.69840000
5.54632218 6.67030000
5.57266440 6.63420000
5.59900661 6.58970000
5.62534883 6.53540000
5.65169105 6.47060000
5.67803326 6.39770000
5.70437548 6.32320000
5.73071768 6.24810000
5.75705990 6.17090000
5.78340212 6.09140000
5.80974433 6.01000000
5.83608655 5.92760000
5.86242876 5.81370000
5.88877097 5.64780000
5.91511318 5.48860000
5.94145540 5.33850000
5.96779762 5.19990000
5.99413983 5.07480000
6.02048205 4.96510000
6.04682427 4.87250000
6.07316647 4.79880000
6.09950869 4.74510000
6.12585090 4.71250000
6.15219312 4.70150000

0.00000000 6.73500000
0.02583384 6.74010000
0.05166769 6.75500000
0.07750153 6.77770000
0.10333535 6.80390000
0.12916919 6.82500000
0.15500303 6.82690000
0.18083688 6.79520000
0.20667072 6.73130000
0.23250456 6.65430000
0.25833841 6.58170000
0.28417223 6.51950000
0.31000607 6.46610000
0.33583991 6.41870000
0.36167376 6.37580000
0.38750760 6.33620000
0.41334144 6.29920000
0.43917528 6.26440000
0.46500910 6.23110000
0.49084295 6.19880000
0.51667679 6.16680000
0.54251063 6.13500000
0.56834448 6.10330000
0.59417832 6.07240000
0.62001216 6.04320000
0.64584601 6.01740000
0.67167983 5.99710000
0.69751367 5.98480000
0.72334751 5.98320000
0.74918135 5.99450000
0.77501520 6.02090000
0.80084904 6.06340000
0.82668288 6.12210000
0.85251670 6.19610000
0.87835055 6.28350000
0.87835055 6.28350000
0.90873888 6.39400000
0.93912719 6.46090000
0.96951552 6.53000000
0.99990383 6.59660000
1.03029216 6.65530000
1.06068047 6.70100000
1.09106880 6.73140000
1.12145711 6.74730000
1.15184544 6.75210000
1.17792937 6.67710000
1.20401330 6.53550000
1.23009723 6.38610000
1.25618116 6.24350000
1.28226508 6.11320000
1.30834901 5.99820000
1.33443294 5.90060000
1.36051687 5.82210000
1.38660080 5.76400000
1.41268473 5.72740000
1.43876866 5.71270000
1.46485258 5.72050000
1.49093651 5.75010000
1.51702044 5.80030000
1.54310437 5.86820000
1.56918830 5.95040000
1.59527223 6.09790000
1.62135615 6.25200000
1.64744008 6.38940000
1.67352401 6.50440000
1.69960794 6.59330000
1.72569187 6.65610000
1.75177580 6.69660000
1.77785973 6.72010000
1.80394365 6.73220000
1.83002758 6.73720000
1.85611151 6.73830000
1.88219544 6.73770000
1.90827937 6.73660000
1.93436330 6.73570000
1.96044723 6.73520000
1.98653115 6.73500000
2.01262252 6.73070000
2.03871389 6.71800000
2.06480525 6.69720000
2.09089662 6.66880000
2.11698799 6.63300000
2.14307935 6.58970000
2.16917072 6.53840000
2.19526207 6.47850000
2.22135344 6.40890000
2.24744480 6.32910000
2.27353617 6.23840000
2.29962753 6.13670000
2.32571890 6.02430000
2.35181027 5.90220000
2.37790163 5.77170000
2.40399300 5.63480000
2.43008437 5.49350000
2.45617573 5.35000000
2.48226710 5.20690000
2.50835846 5.06650000
2.53444983 4.93150000
2.56054118 4.80410000
2.58663255 4.68710000
2.61272391 4.58280000
2.63881528 4.49360000
2.66490665 4.42170000
2.69099801 4.36880000
2.71708938 4.33650000
2.74318075 4.32560000
2.77053016 4.32880000
2.79787956 4.33840000
2.82522898 4.35400000
2.85257840 4.37520000
2.87992780 4.40150000
2.90727721 4.43200000
2.93462663 4.46610000
2.96197605 4.50270000
2.98932544 4.54180000
3.01667486 4.58850000
3.04402428 4.68370000
3.07137367 4.81410000
3.09872309 4.95260000
3.12607251 5.09540000
3.15342193 5.24020000
3.18077132 5.38530000
3.20812074 5.48730000
3.23547016 5.53300000
3.26281955 5.58850000
3.29016897 5.65270000
3.29016897 5.65270000
3.31646710 5.72160000
3.34276525 5.79670000
3.36906338 5.87710000
3.39536153 5.93620000
3.42165966 5.87170000
3.44795781 5.80480000
3.47425594 5.73920000
3.50055409 5.67670000
3.52685222 5.61800000
3.55315038 5.56330000
3.57944850 5.51290000
3.60574666 5.46690000
3.63204478 5.42550000
3.65834294 5.38890000
3.68464107 5.35760000
3.71093922 5.33160000
3.73723735 5.31100000
3.76353550 5.29550000
3.78983363 5.28440000
3.81613178 5.27700000
3.84242991 5.27250000
3.86872806 5.27000000
3.89502619 5.26930000
3.92136842 5.27520000
3.94771064 5.29280000
3.97405287 5.32180000
4.00039509 5.36140000
4.02673731 5.41090000
4.05307954 5.46910000
4.07942177 5.53480000
4.10576400 5.60670000
4.13210622 5.68320000
4.15844845 5.76310000
4.18479067 5.84490000
4.21113289 5.98350000
4.23747512 6.15370000
4.26381735 6.32010000
4.29015958 6.47740000
4.31650181 6.61840000
4.34284402 6.73480000
4.36918625 6.81820000
4.39552848 6.86450000
4.42187070 6.87670000
4.44821293 6.86430000
4.47455516 6.83820000
4.50089739 6.80750000
4.52723960 6.77840000
4.55358183 6.75500000
4.57992406 6.74010000
4.60626628 6.73500000
4.60626628 6.75210000
4.63235025 6.67710000
4.65843422 6.53550000
4.68451819 6.38610000
4.71060216 6.24350000
4.73668613 6.11320000
4.76277010 5.99810000
4.78885407 5.90060000
4.81493805 5.82210000
4.84102202 5.76400000
4.86710599 5.72730000
4.89318996 5.71270000
4.91927393 5.72040000
4.94535790 5.75010000
4.97144187 5.80030000
4.99752584 5.86820000
5.02360981 5.95040000
5.04969378 6.09790000
5.07577775 6.25200000
5.10186172 6.38940000
5.12794569 6.50440000
5.15402966 6.59330000
5.18011363 6.65610000
5.20619760 6.69660000
5.23228157 6.72010000
5.25836554 6.73220000
5.28444951 6.73720000
5.31053348 6.73830000
5.33661745 6.73770000
5.36270142 6.73660000
5.38878539 6.73570000
5.41486936 6.73520000
5.44095333 6.73500000
5.46729554 6.74010000
5.49363776 6.75500000
5.51997998 6.77840000
5.54632218 6.80750000
5.57266440 6.83830000
5.59900661 6.86430000
5.62534883 6.87680000
5.65169105 6.86450000
5.67803326 6.81820000
5.70437548 6.73480000
5.73071768 6.61840000
5.75705990 6.47740000
5.78340212 6.32010000
5.80974433 6.15370000
5.83608655 5.98350000
5.86242876 5.84500000
5.88877097 5.76310000
5.91511318 5.68320000
5.94145540 5.60670000
5.96779762 5.53480000
5.99413983 5.46910000
6.02048205 5.41090000
6.04682427 5.36140000
6.07316647 5.32180000
6.09950869 5.29280000
6.12585090 5.27520000
6.15219312 5.26930000

0.00000000 7.59160000
0.02583384 7.58080000
0.05166769 7.54910000
0.07750153 7.49880000
0.10333535 7.43490000
0.12916919 7.36700000
0.15500303 7.31140000
0.18083688 7.28640000
0.20667072 7.29570000
0.23250456 7.32620000
0.25833841 7.36330000
0.28417223 7.39680000
0.31000607 7.32330000
0.33583991 7.20880000
0.36167376 7.09380000
0.38750760 6.98190000
0.41334144 6.87570000
0.43917528 6.77680000
0.46500910 6.68580000
0.49084295 6.60270000
0.51667679 6.52730000
0.54251063 6.45920000
0.56834448 6.39830000
0.59417832 6.34460000
0.62001216 6.29840000
0.64584601 6.26020000
0.67167983 6.23060000
0.69751367 6.20990000
0.72334751 6.19880000
0.74918135 6.19740000
0.77501520 6.20590000
0.80084904 6.22410000
0.82668288 6.25200000
0.85251670 6.28870000
0.87835055 6.33330000
0.87835055 6.33330000
0.90873888 6.39960000
0.93912719 6.52510000
0.96951552 6.65380000
0.99990383 6.77890000
1.03029216 6.89240000
1.06068047 6.98600000
1.09106880 7.05220000
1.12145711 7.08920000
1.15184544 7.10050000
1.17792937 7.17770000
1.20401330 7.31200000
1.23009723 7.28700000
1.25618116 7.23750000
1.28226508 7.18840000
1.30834901 7.14060000
1.33443294 7.09500000
1.36051687 7.05180000
1.38660080 7.01160000
1.41268473 6.97480000
1.43876866 6.94170000
1.46485258 6.91280000
1.49093651 6.88830000
1.51702044 6.86850000
1.54310437 6.85360000
1.56918830 6.84370000
1.59527223 6.83900000
1.62135615 6.83990000
1.64744008 6.84710000
1.67352401 6.86250000
1.69960794 6.88950000
1.72569187 6.93360000
1.75177580 6.99950000
1.77785973 7.08590000
1.80394365 7.18410000
1.83002758 7.28390000
1.85611151 7.37600000
1.88219544 7.45420000
1.90827937 7.51520000
1.93436330 7.55800000
1.96044723 7.58330000
1.98653115 7.59160000
2.01262252 7.59650000
2.03871389 7.61070000
2.06480525 7.63160000
2.09089662 7.65660000
2.11698799 7.68150000
2.14307935 7.70250000
2.16917072 7.71610000
2.19526207 7.72030000
2.22135344 7.66220000
2.24744480 7.57040000
2.27353617 7.48040000
2.29962753 7.39270000
2.32571890 7.30730000
2.35181027 7.19910000
2.37790163 7.05010000
2.40399300 6.90930000
2.43008437 6.77710000
